q1,q2,q3,q4,q5,dq1,dq2,dq3,dq4,dq5
3.259,1.064,-1.9314,3.2922,2.5135,0.50551,-0.97062,-1.1664,-0.1024,0.92244
3.2611,1.0601,-1.936,3.2918,2.5172,0.50373,-0.97263,-1.1667,-0.10577,0.92254
3.2631,1.0562,-1.9407,3.2913,2.5209,0.50195,-0.9746,-1.167,-0.10914,0.92263
3.2651,1.0523,-1.9454,3.2909,2.5246,0.50017,-0.97654,-1.1673,-0.11252,0.92273
3.2671,1.0484,-1.95,3.2904,2.5283,0.49839,-0.97843,-1.1675,-0.11589,0.92282
3.2691,1.0445,-1.9547,3.29,2.532,0.49661,-0.9803,-1.1678,-0.11927,0.9229
3.271,1.0406,-1.9594,3.2895,2.5357,0.49482,-0.98212,-1.168,-0.12264,0.92299
3.273,1.0367,-1.9641,3.289,2.5393,0.49304,-0.98391,-1.1683,-0.12602,0.92307
3.275,1.0327,-1.9687,3.2885,2.543,0.49125,-0.98565,-1.1685,-0.1294,0.92314
3.2769,1.0288,-1.9734,3.2879,2.5467,0.48946,-0.98737,-1.1687,-0.13278,0.92322
3.2789,1.0248,-1.9781,3.2874,2.5504,0.48767,-0.98904,-1.1689,-0.13616,0.92329
3.2808,1.0209,-1.9828,3.2869,2.5541,0.48588,-0.99067,-1.1691,-0.13954,0.92335
3.2828,1.0169,-1.9874,3.2863,2.5578,0.48409,-0.99227,-1.1693,-0.14293,0.92342
3.2847,1.0129,-1.9921,3.2857,2.5615,0.48229,-0.99383,-1.1695,-0.14631,0.92348
3.2866,1.0089,-1.9968,3.2851,2.5652,0.4805,-0.99535,-1.1697,-0.1497,0.92353
3.2886,1.005,-2.0015,3.2845,2.5689,0.4787,-0.99684,-1.1698,-0.15309,0.92359
3.2905,1.001,-2.0061,3.2839,2.5726,0.4769,-0.99828,-1.17,-0.15648,0.92363
3.2924,0.99697,-2.0108,3.2833,2.5763,0.4751,-0.99969,-1.1701,-0.15986,0.92368
3.2943,0.99297,-2.0155,3.2826,2.58,0.4733,-1.0011,-1.1702,-0.16325,0.92372
3.2962,0.98896,-2.0202,3.282,2.5837,0.4715,-1.0024,-1.1703,-0.16665,0.92376
3.298,0.98495,-2.0249,3.2813,2.5874,0.46969,-1.0037,-1.1704,-0.17004,0.9238
3.2999,0.98093,-2.0295,3.2806,2.5911,0.46789,-1.0049,-1.1705,-0.17343,0.92383
3.3018,0.97691,-2.0342,3.2799,2.5948,0.46608,-1.0061,-1.1706,-0.17682,0.92386
3.3037,0.97288,-2.0389,3.2792,2.5985,0.46428,-1.0073,-1.1707,-0.18022,0.92388
3.3055,0.96885,-2.0436,3.2785,2.6021,0.46247,-1.0085,-1.1707,-0.18361,0.92391
3.3074,0.96482,-2.0483,3.2777,2.6058,0.46066,-1.0096,-1.1708,-0.18701,0.92392
3.3092,0.96078,-2.053,3.277,2.6095,0.45885,-1.0106,-1.1708,-0.1904,0.92394
3.311,0.95673,-2.0576,3.2762,2.6132,0.45704,-1.0116,-1.1708,-0.1938,0.92395
3.3128,0.95268,-2.0623,3.2754,2.6169,0.45523,-1.0126,-1.1708,-0.1972,0.92396
3.3147,0.94863,-2.067,3.2746,2.6206,0.45341,-1.0136,-1.1709,-0.20059,0.92396
3.3165,0.94457,-2.0717,3.2738,2.6243,0.4516,-1.0145,-1.1708,-0.20399,0.92397
3.3183,0.94051,-2.0764,3.273,2.628,0.44978,-1.0153,-1.1708,-0.20739,0.92396
3.3201,0.93645,-2.0811,3.2721,2.6317,0.44796,-1.0161,-1.1708,-0.21079,0.92396
3.3219,0.93239,-2.0857,3.2713,2.6354,0.44614,-1.0169,-1.1708,-0.21419,0.92395
3.3236,0.92832,-2.0904,3.2704,2.6391,0.44433,-1.0177,-1.1707,-0.21759,0.92394
3.3254,0.92424,-2.0951,3.2696,2.6428,0.4425,-1.0184,-1.1706,-0.22098,0.92392
3.3272,0.92017,-2.0998,3.2687,2.6465,0.44068,-1.0191,-1.1706,-0.22438,0.9239
3.3289,0.91609,-2.1045,3.2678,2.6502,0.43886,-1.0197,-1.1705,-0.22778,0.92388
3.3307,0.91201,-2.1092,3.2668,2.6539,0.43704,-1.0203,-1.1704,-0.23118,0.92385
3.3324,0.90793,-2.1138,3.2659,2.6576,0.43521,-1.0208,-1.1703,-0.23458,0.92382
3.3342,0.90385,-2.1185,3.265,2.6613,0.43339,-1.0213,-1.1702,-0.23798,0.92379
3.3359,0.89976,-2.1232,3.264,2.665,0.43156,-1.0218,-1.1701,-0.24138,0.92375
3.3376,0.89567,-2.1279,3.263,2.6687,0.42973,-1.0222,-1.1699,-0.24478,0.92371
3.3393,0.89158,-2.1326,3.2621,2.6724,0.42791,-1.0226,-1.1698,-0.24818,0.92367
3.3411,0.88749,-2.1372,3.2611,2.6761,0.42608,-1.0229,-1.1696,-0.25158,0.92362
3.3428,0.8834,-2.1419,3.26,2.6798,0.42425,-1.0233,-1.1694,-0.25498,0.92357
3.3444,0.8793,-2.1466,3.259,2.6834,0.42241,-1.0235,-1.1693,-0.25838,0.92352
3.3461,0.87521,-2.1513,3.258,2.6871,0.42058,-1.0238,-1.1691,-0.26178,0.92346
3.3478,0.87111,-2.1559,3.2569,2.6908,0.41875,-1.0239,-1.1689,-0.26518,0.9234
3.3495,0.86702,-2.1606,3.2559,2.6945,0.41692,-1.0241,-1.1687,-0.26857,0.92334
3.3511,0.86292,-2.1653,3.2548,2.6982,0.41508,-1.0242,-1.1684,-0.27197,0.92327
3.3528,0.85883,-2.17,3.2537,2.7019,0.41325,-1.0243,-1.1682,-0.27537,0.9232
3.3545,0.85473,-2.1746,3.2526,2.7056,0.41141,-1.0243,-1.168,-0.27877,0.92313
3.3561,0.85063,-2.1793,3.2514,2.7093,0.40957,-1.0243,-1.1677,-0.28216,0.92305
3.3577,0.84653,-2.184,3.2503,2.713,0.40774,-1.0242,-1.1674,-0.28556,0.92297
3.3594,0.84244,-2.1887,3.2492,2.7167,0.4059,-1.0241,-1.1672,-0.28895,0.92288
3.361,0.83834,-2.1933,3.248,2.7204,0.40406,-1.024,-1.1669,-0.29235,0.92279
3.3626,0.83425,-2.198,3.2468,2.7241,0.40222,-1.0238,-1.1666,-0.29574,0.9227
3.3642,0.83015,-2.2027,3.2456,2.7278,0.40038,-1.0236,-1.1663,-0.29913,0.92261
3.3658,0.82606,-2.2073,3.2444,2.7314,0.39853,-1.0234,-1.1659,-0.30252,0.92251
3.3674,0.82196,-2.212,3.2432,2.7351,0.39669,-1.0231,-1.1656,-0.30592,0.92241
3.369,0.81787,-2.2166,3.242,2.7388,0.39485,-1.0227,-1.1653,-0.30931,0.9223
3.3705,0.81378,-2.2213,3.2407,2.7425,0.39301,-1.0224,-1.1649,-0.3127,0.92219
3.3721,0.80969,-2.226,3.2395,2.7462,0.39116,-1.0219,-1.1645,-0.31608,0.92208
3.3737,0.80561,-2.2306,3.2382,2.7499,0.38932,-1.0215,-1.1642,-0.31947,0.92197
3.3752,0.80152,-2.2353,3.2369,2.7536,0.38747,-1.021,-1.1638,-0.32286,0.92185
3.3768,0.79744,-2.2399,3.2356,2.7573,0.38562,-1.0205,-1.1634,-0.32625,0.92172
3.3783,0.79336,-2.2446,3.2343,2.761,0.38378,-1.0199,-1.163,-0.32963,0.9216
3.3798,0.78928,-2.2492,3.233,2.7646,0.38193,-1.0193,-1.1626,-0.33301,0.92147
3.3814,0.7852,-2.2539,3.2316,2.7683,0.38008,-1.0186,-1.1621,-0.3364,0.92134
3.3829,0.78113,-2.2585,3.2303,2.772,0.37823,-1.0179,-1.1617,-0.33978,0.9212
3.3844,0.77706,-2.2632,3.2289,2.7757,0.37638,-1.0172,-1.1612,-0.34316,0.92106
3.3859,0.77299,-2.2678,3.2276,2.7794,0.37453,-1.0164,-1.1608,-0.34653,0.92092
3.3874,0.76893,-2.2725,3.2262,2.7831,0.37268,-1.0156,-1.1603,-0.34991,0.92077
3.3889,0.76487,-2.2771,3.2248,2.7867,0.37083,-1.0147,-1.1598,-0.35329,0.92062
3.3904,0.76081,-2.2817,3.2233,2.7904,0.36898,-1.0138,-1.1593,-0.35666,0.92047
3.3918,0.75676,-2.2864,3.2219,2.7941,0.36713,-1.0129,-1.1588,-0.36003,0.92031
3.3933,0.75271,-2.291,3.2205,2.7978,0.36528,-1.0119,-1.1583,-0.36341,0.92015
3.3947,0.74866,-2.2956,3.219,2.8015,0.36342,-1.0109,-1.1578,-0.36678,0.91998
3.3962,0.74462,-2.3003,3.2175,2.8051,0.36157,-1.0098,-1.1573,-0.37014,0.91982
3.3976,0.74058,-2.3049,3.216,2.8088,0.35972,-1.0087,-1.1567,-0.37351,0.91965
3.3991,0.73655,-2.3095,3.2145,2.8125,0.35786,-1.0076,-1.1562,-0.37688,0.91947
3.4005,0.73252,-2.3142,3.213,2.8162,0.35601,-1.0064,-1.1556,-0.38024,0.91929
3.4019,0.7285,-2.3188,3.2115,2.8199,0.35415,-1.0052,-1.155,-0.3836,0.91911
3.4033,0.72448,-2.3234,3.2099,2.8235,0.3523,-1.0039,-1.1544,-0.38696,0.91893
3.4047,0.72047,-2.328,3.2084,2.8272,0.35044,-1.0026,-1.1538,-0.39032,0.91874
3.4061,0.71646,-2.3326,3.2068,2.8309,0.34858,-1.0013,-1.1532,-0.39367,0.91855
3.4075,0.71246,-2.3372,3.2052,2.8346,0.34673,-0.9999,-1.1526,-0.39703,0.91835
3.4089,0.70846,-2.3418,3.2036,2.8382,0.34487,-0.99848,-1.152,-0.40038,0.91815
3.4103,0.70447,-2.3464,3.202,2.8419,0.34301,-0.99702,-1.1513,-0.40373,0.91795
3.4117,0.70049,-2.3511,3.2004,2.8456,0.34116,-0.99552,-1.1507,-0.40708,0.91775
3.413,0.69651,-2.3557,3.1988,2.8492,0.3393,-0.99398,-1.15,-0.41042,0.91754
3.4144,0.69254,-2.3603,3.1971,2.8529,0.33744,-0.9924,-1.1493,-0.41377,0.91732
3.4157,0.68857,-2.3648,3.1955,2.8566,0.33558,-0.99078,-1.1486,-0.41711,0.91711
3.4171,0.68461,-2.3694,3.1938,2.8603,0.33372,-0.98912,-1.1479,-0.42045,0.91689
3.4184,0.68066,-2.374,3.1921,2.8639,0.33186,-0.98743,-1.1472,-0.42379,0.91667
3.4197,0.67671,-2.3786,3.1904,2.8676,0.33,-0.98569,-1.1465,-0.42712,0.91644
3.421,0.67277,-2.3832,3.1887,2.8713,0.32814,-0.98391,-1.1458,-0.43045,0.91621
3.4223,0.66884,-2.3878,3.187,2.8749,0.32628,-0.98209,-1.145,-0.43378,0.91598
3.4236,0.66491,-2.3924,3.1852,2.8786,0.32442,-0.98024,-1.1443,-0.43711,0.91574
3.4249,0.661,-2.3969,3.1835,2.8822,0.32256,-0.97834,-1.1435,-0.44044,0.9155
3.4262,0.65709,-2.4015,3.1817,2.8859,0.3207,-0.97641,-1.1428,-0.44376,0.91526
3.4275,0.65319,-2.4061,3.1799,2.8896,0.31884,-0.97444,-1.142,-0.44708,0.91501
3.4288,0.64929,-2.4106,3.1781,2.8932,0.31698,-0.97242,-1.1412,-0.4504,0.91476
3.43,0.64541,-2.4152,3.1763,2.8969,0.31512,-0.97037,-1.1404,-0.45372,0.91451
3.4313,0.64153,-2.4198,3.1745,2.9005,0.31326,-0.96828,-1.1396,-0.45703,0.91425
3.4325,0.63766,-2.4243,3.1727,2.9042,0.3114,-0.96615,-1.1387,-0.46034,0.91399
3.4338,0.6338,-2.4289,3.1708,2.9079,0.30954,-0.96398,-1.1379,-0.46365,0.91373
3.435,0.62995,-2.4334,3.1689,2.9115,0.30768,-0.96177,-1.1371,-0.46695,0.91346
3.4362,0.62611,-2.438,3.1671,2.9152,0.30582,-0.95953,-1.1362,-0.47025,0.91319
3.4375,0.62227,-2.4425,3.1652,2.9188,0.30395,-0.95724,-1.1353,-0.47355,0.91291
3.4387,0.61845,-2.4471,3.1633,2.9225,0.30209,-0.95492,-1.1345,-0.47685,0.91264
3.4399,0.61463,-2.4516,3.1614,2.9261,0.30023,-0.95256,-1.1336,-0.48014,0.91235
3.4411,0.61083,-2.4561,3.1594,2.9298,0.29837,-0.95015,-1.1327,-0.48343,0.91207
3.4423,0.60703,-2.4607,3.1575,2.9334,0.29651,-0.94772,-1.1318,-0.48672,0.91178
3.4434,0.60325,-2.4652,3.1556,2.9371,0.29465,-0.94524,-1.1308,-0.49,0.91149
3.4446,0.59947,-2.4697,3.1536,2.9407,0.29279,-0.94272,-1.1299,-0.49328,0.91119
3.4458,0.5957,-2.4742,3.1516,2.9443,0.29093,-0.94017,-1.129,-0.49656,0.9109
3.4469,0.59195,-2.4787,3.1496,2.948,0.28906,-0.93758,-1.128,-0.49983,0.91059
3.4481,0.5882,-2.4832,3.1476,2.9516,0.2872,-0.93495,-1.1271,-0.50311,0.91029
3.4492,0.58447,-2.4878,3.1456,2.9553,0.28534,-0.93228,-1.1261,-0.50637,0.90998
3.4504,0.58074,-2.4923,3.1436,2.9589,0.28348,-0.92957,-1.1251,-0.50964,0.90967
3.4515,0.57703,-2.4968,3.1415,2.9625,0.28162,-0.92683,-1.1241,-0.5129,0.90935
3.4526,0.57333,-2.5012,3.1395,2.9662,0.27976,-0.92405,-1.1231,-0.51616,0.90903
3.4538,0.56964,-2.5057,3.1374,2.9698,0.2779,-0.92123,-1.1221,-0.51941,0.90871
3.4549,0.56596,-2.5102,3.1353,2.9735,0.27604,-0.91838,-1.1211,-0.52266,0.90838
3.456,0.56229,-2.5147,3.1332,2.9771,0.27418,-0.91548,-1.12,-0.52591,0.90805
3.4571,0.55864,-2.5192,3.1311,2.9807,0.27232,-0.91255,-1.119,-0.52916,0.90772
3.4581,0.55499,-2.5237,3.129,2.9843,0.27046,-0.90958,-1.1179,-0.5324,0.90739
3.4592,0.55136,-2.5281,3.1268,2.988,0.2686,-0.90658,-1.1169,-0.53563,0.90705
3.4603,0.54774,-2.5326,3.1247,2.9916,0.26674,-0.90354,-1.1158,-0.53887,0.9067
3.4614,0.54413,-2.5371,3.1225,2.9952,0.26488,-0.90046,-1.1147,-0.5421,0.90636
3.4624,0.54054,-2.5415,3.1203,2.9989,0.26302,-0.89735,-1.1136,-0.54532,0.90601
3.4635,0.53695,-2.546,3.1182,3.0025,0.26116,-0.89419,-1.1125,-0.54855,0.90565
3.4645,0.53338,-2.5504,3.116,3.0061,0.2593,-0.89101,-1.1114,-0.55176,0.9053
3.4655,0.52983,-2.5549,3.1137,3.0097,0.25744,-0.88778,-1.1102,-0.55498,0.90493
3.4666,0.52628,-2.5593,3.1115,3.0133,0.25558,-0.88452,-1.1091,-0.55819,0.90457
3.4676,0.52275,-2.5637,3.1093,3.017,0.25373,-0.88123,-1.108,-0.5614,0.9042
3.4686,0.51923,-2.5682,3.107,3.0206,0.25187,-0.87789,-1.1068,-0.5646,0.90383
3.4696,0.51573,-2.5726,3.1048,3.0242,0.25001,-0.87452,-1.1056,-0.5678,0.90346
3.4706,0.51223,-2.577,3.1025,3.0278,0.24815,-0.87112,-1.1044,-0.57099,0.90308
3.4716,0.50876,-2.5814,3.1002,3.0314,0.2463,-0.86768,-1.1033,-0.57418,0.9027
3.4726,0.50529,-2.5858,3.0979,3.035,0.24444,-0.8642,-1.1021,-0.57737,0.90232
3.4735,0.50184,-2.5902,3.0956,3.0386,0.24259,-0.86069,-1.1008,-0.58055,0.90193
3.4745,0.49841,-2.5946,3.0932,3.0422,0.24073,-0.85715,-1.0996,-0.58373,0.90154
3.4755,0.49499,-2.599,3.0909,3.0458,0.23888,-0.85357,-1.0984,-0.5869,0.90114
3.4764,0.49158,-2.6034,3.0885,3.0494,0.23702,-0.84995,-1.0971,-0.59007,0.90074
3.4774,0.48819,-2.6078,3.0862,3.0531,0.23517,-0.8463,-1.0959,-0.59324,0.90034
3.4783,0.48481,-2.6122,3.0838,3.0567,0.23331,-0.84261,-1.0946,-0.5964,0.89994
3.4792,0.48145,-2.6166,3.0814,3.0602,0.23146,-0.83889,-1.0934,-0.59956,0.89953
3.4801,0.4781,-2.6209,3.079,3.0638,0.22961,-0.83514,-1.0921,-0.60271,0.89912
3.4811,0.47476,-2.6253,3.0766,3.0674,0.22775,-0.83135,-1.0908,-0.60586,0.8987
3.482,0.47145,-2.6297,3.0742,3.071,0.2259,-0.82752,-1.0895,-0.609,0.89828
3.4829,0.46814,-2.634,3.0717,3.0746,0.22405,-0.82366,-1.0882,-0.61214,0.89786
3.4838,0.46486,-2.6384,3.0693,3.0782,0.2222,-0.81977,-1.0868,-0.61527,0.89744
3.4846,0.46159,-2.6427,3.0668,3.0818,0.22035,-0.81585,-1.0855,-0.6184,0.89701
3.4855,0.45833,-2.6471,3.0643,3.0854,0.2185,-0.81189,-1.0842,-0.62152,0.89658
3.4864,0.45509,-2.6514,3.0618,3.089,0.21665,-0.80789,-1.0828,-0.62464,0.89614
3.4873,0.45187,-2.6557,3.0593,3.0926,0.2148,-0.80387,-1.0814,-0.62776,0.8957
3.4881,0.44866,-2.66,3.0568,3.0961,0.21296,-0.79981,-1.0801,-0.63087,0.89526
3.489,0.44547,-2.6644,3.0543,3.0997,0.21111,-0.79571,-1.0787,-0.63397,0.89481
3.4898,0.44229,-2.6687,3.0517,3.1033,0.20926,-0.79159,-1.0773,-0.63708,0.89436
3.4906,0.43914,-2.673,3.0492,3.1069,0.20741,-0.78743,-1.0759,-0.64017,0.89391
3.4915,0.436,-2.6773,3.0466,3.1105,0.20557,-0.78324,-1.0745,-0.64326,0.89346
3.4923,0.43287,-2.6816,3.044,3.114,0.20372,-0.77902,-1.073,-0.64635,0.893
3.4931,0.42976,-2.6859,3.0414,3.1176,0.20188,-0.77476,-1.0716,-0.64943,0.89253
3.4939,0.42667,-2.6901,3.0388,3.1212,0.20004,-0.77047,-1.0702,-0.6525,0.89207
3.4947,0.4236,-2.6944,3.0362,3.1247,0.19819,-0.76615,-1.0687,-0.65557,0.8916
3.4955,0.42054,-2.6987,3.0336,3.1283,0.19635,-0.7618,-1.0672,-0.65864,0.89113
3.4963,0.41751,-2.703,3.0309,3.1319,0.19451,-0.75742,-1.0658,-0.6617,0.89065
3.497,0.41448,-2.7072,3.0283,3.1354,0.19267,-0.753,-1.0643,-0.66476,0.89017
3.4978,0.41148,-2.7115,3.0256,3.139,0.19083,-0.74855,-1.0628,-0.66781,0.88969
3.4986,0.4085,-2.7157,3.023,3.1425,0.18899,-0.74408,-1.0613,-0.67085,0.8892
3.4993,0.40553,-2.72,3.0203,3.1461,0.18715,-0.73957,-1.0598,-0.67389,0.88871
3.5001,0.40258,-2.7242,3.0176,3.1497,0.18531,-0.73503,-1.0582,-0.67692,0.88822
3.5008,0.39965,-2.7284,3.0148,3.1532,0.18348,-0.73046,-1.0567,-0.67995,0.88772
3.5015,0.39674,-2.7326,3.0121,3.1568,0.18164,-0.72585,-1.0551,-0.68297,0.88722
3.5022,0.39384,-2.7369,3.0094,3.1603,0.17981,-0.72122,-1.0536,-0.68599,0.88672
3.503,0.39097,-2.7411,3.0066,3.1639,0.17797,-0.71656,-1.052,-0.689,0.88621
3.5037,0.38811,-2.7453,3.0039,3.1674,0.17614,-0.71187,-1.0505,-0.69201,0.8857
3.5044,0.38527,-2.7495,3.0011,3.1709,0.1743,-0.70715,-1.0489,-0.69501,0.88519
3.5051,0.38245,-2.7537,2.9983,3.1745,0.17247,-0.7024,-1.0473,-0.69801,0.88467
3.5058,0.37965,-2.7579,2.9955,3.178,0.17064,-0.69762,-1.0457,-0.70099,0.88415
3.5064,0.37687,-2.762,2.9927,3.1815,0.16881,-0.69281,-1.0441,-0.70398,0.88362
3.5071,0.37411,-2.7662,2.9899,3.1851,0.16698,-0.68797,-1.0424,-0.70696,0.8831
3.5078,0.37137,-2.7704,2.987,3.1886,0.16515,-0.6831,-1.0408,-0.70993,0.88257
3.5084,0.36865,-2.7745,2.9842,3.1921,0.16333,-0.6782,-1.0392,-0.7129,0.88203
3.5091,0.36594,-2.7787,2.9813,3.1957,0.1615,-0.67327,-1.0375,-0.71586,0.8815
3.5097,0.36326,-2.7828,2.9785,3.1992,0.15967,-0.66832,-1.0358,-0.71881,0.88095
3.5103,0.3606,-2.787,2.9756,3.2027,0.15785,-0.66334,-1.0342,-0.72176,0.88041
3.511,0.35795,-2.7911,2.9727,3.2062,0.15603,-0.65833,-1.0325,-0.7247,0.87986
3.5116,0.35533,-2.7952,2.9698,3.2098,0.1542,-0.65329,-1.0308,-0.72764,0.87931
3.5122,0.35273,-2.7994,2.9669,3.2133,0.15238,-0.64822,-1.0291,-0.73057,0.87876
3.5128,0.35014,-2.8035,2.964,3.2168,0.15056,-0.64313,-1.0274,-0.73349,0.8782
3.5134,0.34758,-2.8076,2.961,3.2203,0.14874,-0.63801,-1.0257,-0.73641,0.87764
3.514,0.34504,-2.8117,2.9581,3.2238,0.14692,-0.63286,-1.0239,-0.73932,0.87708
3.5146,0.34252,-2.8158,2.9551,3.2273,0.14511,-0.62769,-1.0222,-0.74223,0.87651
3.5152,0.34002,-2.8199,2.9521,3.2308,0.14329,-0.62248,-1.0204,-0.74513,0.87594
3.5157,0.33754,-2.8239,2.9491,3.2343,0.14147,-0.61726,-1.0187,-0.74802,0.87536
3.5163,0.33508,-2.828,2.9461,3.2378,0.13966,-0.612,-1.0169,-0.75091,0.87479
3.5169,0.33264,-2.8321,2.9431,3.2413,0.13785,-0.60672,-1.0151,-0.75379,0.87421
3.5174,0.33023,-2.8361,2.9401,3.2448,0.13604,-0.60141,-1.0133,-0.75667,0.87362
3.5179,0.32783,-2.8402,2.9371,3.2483,0.13422,-0.59608,-1.0115,-0.75954,0.87303
3.5185,0.32546,-2.8442,2.934,3.2518,0.13241,-0.59072,-1.0097,-0.7624,0.87244
3.519,0.32311,-2.8483,2.931,3.2553,0.13061,-0.58534,-1.0079,-0.76525,0.87185
3.5195,0.32077,-2.8523,2.9279,3.2588,0.1288,-0.57993,-1.0061,-0.7681,0.87125
3.52,0.31847,-2.8563,2.9248,3.2623,0.12699,-0.5745,-1.0043,-0.77094,0.87065
3.5205,0.31618,-2.8603,2.9217,3.2657,0.12519,-0.56904,-1.0024,-0.77378,0.87005
3.521,0.31391,-2.8643,2.9186,3.2692,0.12338,-0.56356,-1.0006,-0.77661,0.86944
3.5215,0.31167,-2.8683,2.9155,3.2727,0.12158,-0.55805,-0.99869,-0.77943,0.86883
3.522,0.30945,-2.8723,2.9124,3.2762,0.11978,-0.55252,-0.99682,-0.78225,0.86821
3.5225,0.30725,-2.8763,2.9093,3.2796,0.11798,-0.54697,-0.99493,-0.78506,0.8676
3.5229,0.30507,-2.8803,2.9061,3.2831,0.11618,-0.54139,-0.99304,-0.78786,0.86698
3.5234,0.30292,-2.8842,2.903,3.2866,0.11438,-0.53579,-0.99114,-0.79065,0.86635
3.5239,0.30079,-2.8882,2.8998,3.29,0.11259,-0.53016,-0.98923,-0.79344,0.86572
3.5243,0.29868,-2.8922,2.8966,3.2935,0.11079,-0.52451,-0.98731,-0.79622,0.86509
3.5248,0.29659,-2.8961,2.8934,3.297,0.109,-0.51884,-0.98538,-0.799,0.86446
3.5252,0.29453,-2.9,2.8902,3.3004,0.10721,-0.51315,-0.98344,-0.80177,0.86382
3.5256,0.29249,-2.904,2.887,3.3039,0.10541,-0.50743,-0.98149,-0.80453,0.86318
3.526,0.29047,-2.9079,2.8838,3.3073,0.10363,-0.50169,-0.97953,-0.80728,0.86254
3.5264,0.28847,-2.9118,2.8806,3.3108,0.10184,-0.49593,-0.97757,-0.81003,0.86189
3.5268,0.2865,-2.9157,2.8773,3.3142,0.10005,-0.49015,-0.97559,-0.81277,0.86124
3.5272,0.28455,-2.9196,2.8741,3.3177,0.098264,-0.48435,-0.97361,-0.8155,0.86059
3.5276,0.28263,-2.9235,2.8708,3.3211,0.09648,-0.47852,-0.97161,-0.81822,0.85993
3.528,0.28072,-2.9274,2.8675,3.3245,0.094697,-0.47267,-0.96961,-0.82094,0.85927
3.5284,0.27884,-2.9313,2.8642,3.328,0.092916,-0.46681,-0.9676,-0.82365,0.8586
3.5288,0.27699,-2.9351,2.8609,3.3314,0.091136,-0.46092,-0.96557,-0.82636,0.85794
3.5291,0.27516,-2.939,2.8576,3.3348,0.089357,-0.45501,-0.96354,-0.82905,0.85727
3.5295,0.27335,-2.9428,2.8543,3.3383,0.08758,-0.44908,-0.9615,-0.83174,0.85659
3.5298,0.27156,-2.9467,2.851,3.3417,0.085804,-0.44313,-0.95946,-0.83442,0.85592
3.5302,0.2698,-2.9505,2.8476,3.3451,0.08403,-0.43717,-0.9574,-0.8371,0.85524
3.5305,0.26807,-2.9543,2.8443,3.3485,0.082257,-0.43118,-0.95533,-0.83976,0.85455
3.5308,0.26635,-2.9581,2.8409,3.352,0.080486,-0.42517,-0.95325,-0.84242,0.85387
3.5311,0.26467,-2.962,2.8375,3.3554,0.078717,-0.41914,-0.95117,-0.84508,0.85318
3.5314,0.263,-2.9658,2.8341,3.3588,0.076948,-0.4131,-0.94908,-0.84772,0.85248
3.5317,0.26136,-2.9695,2.8307,3.3622,0.075182,-0.40704,-0.94697,-0.85036,0.85179
3.532,0.25974,-2.9733,2.8273,3.3656,0.073417,-0.40095,-0.94486,-0.85299,0.85109
3.5323,0.25815,-2.9771,2.8239,3.369,0.071653,-0.39485,-0.94274,-0.85561,0.85038
3.5326,0.25659,-2.9809,2.8205,3.3724,0.069891,-0.38874,-0.94061,-0.85822,0.84968
3.5329,0.25504,-2.9846,2.8171,3.3758,0.068131,-0.3826,-0.93847,-0.86083,0.84897
3.5332,0.25353,-2.9884,2.8136,3.3792,0.066372,-0.37645,-0.93633,-0.86343,0.84825
3.5334,0.25203,-2.9921,2.8101,3.3826,0.064615,-0.37027,-0.93417,-0.86602,0.84754
3.5337,0.25056,-2.9959,2.8067,3.386,0.06286,-0.36409,-0.932,-0.8686,0.84682
3.5339,0.24912,-2.9996,2.8032,3.3894,0.061106,-0.35788,-0.92983,-0.87118,0.84609
3.5342,0.2477,-3.0033,2.7997,3.3927,0.059354,-0.35166,-0.92765,-0.87374,0.84537
3.5344,0.24631,-3.007,2.7962,3.3961,0.057603,-0.34542,-0.92546,-0.8763,0.84464
3.5346,0.24494,-3.0107,2.7927,3.3995,0.055854,-0.33917,-0.92326,-0.87885,0.84391
3.5348,0.24359,-3.0144,2.7892,3.4029,0.054107,-0.3329,-0.92105,-0.8814,0.84317
3.5351,0.24227,-3.0181,2.7856,3.4062,0.052361,-0.32662,-0.91883,-0.88393,0.84243
3.5353,0.24098,-3.0217,2.7821,3.4096,0.050617,-0.32032,-0.9166,-0.88646,0.84169
3.5355,0.23971,-3.0254,2.7786,3.413,0.048875,-0.314,-0.91437,-0.88898,0.84094
3.5357,0.23847,-3.029,2.775,3.4163,0.047135,-0.30767,-0.91213,-0.89149,0.8402
3.5358,0.23725,-3.0327,2.7714,3.4197,0.045396,-0.30132,-0.90987,-0.89399,0.83944
3.536,0.23606,-3.0363,2.7678,3.4231,0.043659,-0.29497,-0.90761,-0.89649,0.83869
3.5362,0.23489,-3.04,2.7642,3.4264,0.041924,-0.28859,-0.90534,-0.89897,0.83793
3.5364,0.23375,-3.0436,2.7606,3.4298,0.040191,-0.2822,-0.90307,-0.90145,0.83717
3.5365,0.23263,-3.0472,2.757,3.4331,0.038459,-0.2758,-0.90078,-0.90392,0.8364
3.5367,0.23154,-3.0508,2.7534,3.4364,0.036729,-0.26939,-0.89849,-0.90638,0.83564
3.5368,0.23048,-3.0544,2.7498,3.4398,0.035002,-0.26296,-0.89618,-0.90884,0.83486
3.5369,0.22944,-3.0579,2.7461,3.4431,0.033275,-0.25652,-0.89387,-0.91128,0.83409
3.5371,0.22843,-3.0615,2.7425,3.4465,0.031551,-0.25007,-0.89155,-0.91372,0.83331
